date,position,btc_price
2022-10-14,0.0,19121.47
2022-10-15,0.0,19057.2
2022-10-16,0.0,19265.82
2022-10-17,0.0,19510.27
2022-10-18,0.0,19294.57
2022-10-19,0.0,19087.24
2022-10-20,0.0,19044.07
2022-10-21,0.0,19149.06
2022-10-22,0.0,19197.78
2022-10-23,0.0,19515.46
2022-10-24,0.0,19310.35
2022-10-25,0.0,20100.08
2022-10-26,0.0,20831.04
2022-10-27,0.0,20224.46
2022-10-28,0.0,20648.17
2022-10-29,0.0,20748.7
2022-10-30,0.0,20636.04
2022-10-31,0.0,20428.55
2022-11-01,0.0,20433.75
2022-11-02,0.0,20171.66
2022-11-03,0.0,20187.17
2022-11-04,0.0,21134.86
2022-11-05,0.0,21337.9
2022-11-06,0.0,21085.3
2022-11-07,0.0,20604.78
2022-11-08,0.0,18544.19
2022-11-09,0.0,15728.99
2022-11-10,0.0,17725.64
2022-11-11,0.0,16831.38
2022-11-12,0.0,16780.2
2022-11-13,0.0,16380.51
2022-11-14,0.0,16426.06
2022-11-15,0.0,16806.46
2022-11-16,0.0,16600.46
2022-11-17,0.0,16648.24
2022-11-18,0.0,16606.78
2022-11-19,0.0,16733.0
2022-11-20,0.0,16221.89
2022-11-21,0.0,15731.36
2022-11-22,0.0,16107.36
2022-11-23,0.0,16561.76
2022-11-24,0.0,16585.48
2022-11-25,0.0,16513.93
2022-11-26,0.0,16418.65
2022-11-27,0.0,16443.43
2022-11-28,0.0,16214.82
2022-11-29,0.0,16419.55
2022-11-30,0.0,17144.04
2022-12-01,0.0,16973.36
2022-12-02,0.0,16996.64
2022-12-03,0.0,16929.48
2022-12-04,0.0,17133.4
2022-12-05,0.0,16973.42
2022-12-06,0.0,16997.81
2022-12-07,0.0,16805.96
2022-12-08,0.0,17185.24
2022-12-09,0.0,17154.75
2022-12-10,0.0,17160.04
2022-12-11,0.0,17109.46
2022-12-12,0.0,17171.94
2022-12-13,0.0,17779.72
2022-12-14,0.0,17785.68
2022-12-15,0.0,17362.35
2022-12-16,0.0,16626.44
2022-12-17,0.0,16779.39
2022-12-18,0.0,16781.15
2022-12-19,0.0,16407.59
2022-12-20,0.0,16856.73
2022-12-21,0.0,16784.8
2022-12-22,0.0,16776.67
2022-12-23,0.0,16784.0
2022-12-24,0.0,16793.39
2022-12-25,0.0,16793.47
2022-12-26,0.0,16802.14
2022-12-27,0.0,16694.93
2022-12-28,0.0,16523.61
2022-12-29,0.0,16595.29
2022-12-30,0.0,16591.55
2022-12-31,0.0,16537.08
2023-01-01,0.0,16595.17
2023-01-02,0.0,16689.83
2023-01-03,0.0,16603.58
2023-01-04,0.0,16794.0
2023-01-05,0.0,16790.17
2023-01-06,0.0,16970.93
2023-01-07,0.0,16969.72
2023-01-08,0.0,16969.24
2023-01-09,0.0,17177.58
2023-01-10,0.0,17363.16
2023-01-11,0.0,17580.22
2023-01-12,0.0,18841.05
2023-01-13,0.0,19813.51
2023-01-14,0.0,20973.14
2023-01-15,0.0,20878.5
2023-01-16,0.0,21136.56
2023-01-17,0.0,21210.67
2023-01-18,0.0,20685.97
2023-01-19,0.0,21070.15
2023-01-20,0.0,22628.46
2023-01-21,0.0,23018.5
2023-01-22,0.0,22653.32
2023-01-23,0.0,22908.19
2023-01-24,0.0,22659.13
2023-01-25,0.0,23131.43
2023-01-26,0.0,22947.08
2023-01-27,0.0,23060.68
2023-01-28,0.0,22931.29
2023-01-29,0.0,23725.31
2023-01-30,0.0,22686.03
2023-01-31,0.0,23101.71
2023-02-01,0.0,23709.87
2023-02-02,0.0,23475.41
2023-02-03,0.0,23440.01
2023-02-04,0.0,23409.68
2023-02-05,0.0,22912.08
2023-02-06,0.0,22878.48
2023-02-07,0.0,23191.82
2023-02-08,0.0,22904.6
2023-02-09,0.0,21861.84
2023-02-10,0.0,21633.92
2023-02-11,0.0,21846.51
2023-02-12,0.0,21808.11
2023-02-13,0.0,21824.3
2023-02-14,0.0,22149.51
2023-02-15,0.0,24259.6
2023-02-16,0.0,23855.04
2023-02-17,0.0,24555.69
2023-02-18,0.0,24572.24
2023-02-19,0.0,24388.09
2023-02-20,0.0,24807.55
2023-02-21,0.0,24289.32
2023-02-22,0.0,24093.8
2023-02-23,0.0,23831.85
2023-02-24,0.0,23155.4
2023-02-25,0.0,23098.04
2023-02-26,0.0,23462.86
2023-02-27,0.0,23442.42
2023-02-28,0.0,23172.79
2023-03-01,0.0,23500.37
2023-03-02,0.0,23440.9
2023-03-03,0.0,22346.92
2023-03-04,0.0,22357.07
2023-03-05,0.0,22386.29
2023-03-06,0.0,22392.42
2023-03-07,0.0,22120.15
2023-03-08,0.0,21855.08
2023-03-09,0.0,20376.07
2023-03-10,0.0,20184.15
2023-03-11,0.0,20498.56
2023-03-12,0.0,21883.01
2023-03-13,0.0,24195.31
2023-03-14,0.0,24709.0
2023-03-15,0.0,24406.31
2023-03-16,0.0,25031.96
2023-03-17,0.0,27530.91
2023-03-18,0.0,27132.88
2023-03-19,0.0,28190.56
2023-03-20,0.0,27871.08
2023-03-21,0.0,28172.98
2023-03-22,1.0,27257.63
2023-03-23,1.0,28311.21
2023-03-24,1.0,27496.0
2023-03-25,1.0,27519.9
2023-03-26,1.0,28024.12
2023-03-27,1.0,27179.46
2023-03-28,1.0,27218.79
2023-03-29,1.0,28400.41
2023-03-30,1.0,27927.18
2023-03-31,1.0,28511.66
2023-04-01,1.0,28503.61
2023-04-02,1.0,28155.03
2023-04-03,1.0,27842.06
2023-04-04,1.0,28163.74
2023-04-05,1.0,28175.14
2023-04-06,1.0,27998.72
2023-04-07,1.0,27880.27
2023-04-08,1.0,27894.08
2023-04-09,1.0,28380.93
2023-04-10,1.0,29515.69
2023-04-11,1.0,30203.23
2023-04-12,1.0,29860.59
2023-04-13,1.0,30245.4
2023-04-14,1.0,30489.86
2023-04-15,1.0,30249.19
2023-04-16,1.0,30260.66
2023-04-17,1.0,29505.96
2023-04-18,1.0,30248.6
2023-04-19,1.0,28871.08
2023-04-20,1.0,28211.38
2023-04-21,1.0,27241.02
2023-04-22,1.0,27846.12
2023-04-23,1.0,27547.89
2023-04-24,1.0,27499.31
2023-04-25,1.0,28203.09
2023-04-26,1.0,28312.24
2023-04-27,1.0,29495.7
2023-04-28,1.0,29363.12
2023-04-29,1.0,29194.09
2023-04-30,1.0,29406.43
2023-05-01,1.0,28152.76
2023-05-02,1.0,28574.02
2023-05-03,1.0,29127.52
2023-05-04,1.0,28820.56
2023-05-05,1.0,29519.98
2023-05-06,1.0,28840.25
2023-05-07,0.0,28819.87
2023-05-08,0.0,27576.14
2023-05-09,0.0,27548.15
2023-05-10,0.0,27569.53
2023-05-11,0.0,26928.76
2023-05-12,0.0,26678.58
2023-05-13,0.0,26905.89
2023-05-14,0.0,26907.99
2023-05-15,0.0,27249.71
2023-05-16,0.0,26948.19
2023-05-17,0.0,27304.41
2023-05-18,0.0,26921.52
2023-05-19,0.0,26904.72
2023-05-20,0.0,27093.83
2023-05-21,0.0,26789.82
2023-05-22,0.0,26904.04
2023-05-23,0.0,27223.8
2023-05-24,0.0,26319.73
2023-05-25,0.0,26402.45
2023-05-26,0.0,26645.83
2023-05-27,0.0,26882.02
2023-05-28,0.0,28129.55
2023-05-29,0.0,27770.73
2023-05-30,0.0,27739.03
2023-05-31,0.0,27204.66
2023-06-01,0.0,26877.81
2023-06-02,0.0,27227.76
2023-06-03,0.0,27058.75
2023-06-04,0.0,27207.51
2023-06-05,0.0,25723.08
2023-06-06,0.0,27168.72
2023-06-07,0.0,26303.29
2023-06-08,0.0,26593.12
2023-06-09,0.0,26449.99
2023-06-10,0.0,25813.81
2023-06-11,0.0,25958.65
2023-06-12,0.0,25941.61
2023-06-13,0.0,25784.08
2023-06-14,0.0,25102.73
2023-06-15,0.0,25557.68
2023-06-16,0.0,26305.5
2023-06-17,0.0,26584.87
2023-06-18,0.0,26314.84
2023-06-19,0.0,26681.2
2023-06-20,0.0,28196.85
2023-06-21,0.0,30091.86
2023-06-22,0.0,29912.69
2023-06-23,0.0,30604.95
2023-06-24,0.0,30545.79
2023-06-25,0.0,30512.47
2023-06-26,0.0,30205.09
2023-06-27,0.0,30565.24
2023-06-28,0.0,30171.6
2023-06-29,0.0,30500.08
2023-06-30,1.0,30525.66
2023-07-01,1.0,30551.17
2023-07-02,1.0,30554.22
2023-07-03,1.0,31048.38
2023-07-04,1.0,30843.03
2023-07-05,1.0,30509.76
2023-07-06,1.0,30169.63
2023-07-07,1.0,30244.05
2023-07-08,1.0,30200.57
2023-07-09,1.0,30191.23
2023-07-10,1.0,30268.72
2023-07-11,1.0,30546.54
2023-07-12,1.0,30331.58
2023-07-13,1.0,31277.99
2023-07-14,1.0,30201.87
2023-07-15,1.0,30226.14
2023-07-16,1.0,30229.16
2023-07-17,1.0,30179.33
2023-07-18,1.0,29824.5
2023-07-19,1.0,29844.7
2023-07-20,1.0,29843.27
2023-07-21,1.0,29848.84
2023-07-22,1.0,29837.53
2023-07-23,1.0,29991.11
2023-07-24,1.0,29173.26
2023-07-25,1.0,29179.91
2023-07-26,1.0,29481.25
2023-07-27,1.0,29182.1
2023-07-28,1.0,29215.9
2023-07-29,1.0,29352.45
2023-07-30,1.0,29184.37
2023-07-31,1.0,29180.62
2023-08-01,1.0,29263.66
2023-08-02,1.0,29164.53
2023-08-03,1.0,29181.34
2023-08-04,1.0,29019.79
2023-08-05,1.0,29011.04
2023-08-06,1.0,29073.8
2023-08-07,1.0,29153.49
2023-08-08,1.0,29818.48
2023-08-09,1.0,29519.62
2023-08-10,1.0,29490.34
2023-08-11,1.0,29376.99
2023-08-12,1.0,29470.19
2023-08-13,1.0,29215.26
2023-08-14,1.0,29468.45
2023-08-15,0.0,29175.56
2023-08-16,0.0,28829.31
2023-08-17,0.0,26625.28
2023-08-18,0.0,26009.53
2023-08-19,0.0,26017.66
2023-08-20,0.0,26170.27
2023-08-21,0.0,26042.12
2023-08-22,0.0,25981.09
2023-08-23,0.0,26389.1
2023-08-24,0.0,26026.88
2023-08-25,0.0,26006.95
2023-08-26,0.0,26002.78
2023-08-27,0.0,26018.75
2023-08-28,0.0,26020.6
2023-08-29,0.0,27563.84
2023-08-30,0.0,27233.07
2023-08-31,0.0,25996.97
2023-09-01,0.0,25727.98
2023-09-02,0.0,25813.95
2023-09-03,0.0,25980.63
2023-09-04,0.0,25712.08
2023-09-05,0.0,25705.93
2023-09-06,0.0,25697.93
2023-09-07,0.0,26200.68
2023-09-08,0.0,25837.64
2023-09-09,0.0,25867.63
2023-09-10,0.0,25750.97
2023-09-11,0.0,25111.14
2023-09-12,0.0,25903.7
2023-09-13,0.0,26284.33
2023-09-14,0.0,26602.6
2023-09-15,0.0,26612.61
2023-09-16,0.0,26598.4
2023-09-17,0.0,26468.92
2023-09-18,0.0,26835.86
2023-09-19,0.0,27219.16
2023-09-20,0.0,27138.45
2023-09-21,0.0,26599.46
2023-09-22,0.0,26610.73
2023-09-23,0.0,26592.32
2023-09-24,0.0,26417.11
2023-09-25,0.0,26304.93
2023-09-26,0.0,26135.77
2023-09-27,0.0,26302.54
2023-09-28,0.0,26957.27
2023-09-29,0.0,26913.56
2023-09-30,0.0,26939.23
2023-10-01,0.0,27868.77
2023-10-02,0.0,27538.29
2023-10-03,0.0,27404.87
2023-10-04,0.0,27821.07
2023-10-05,0.0,27473.83
2023-10-06,0.0,27890.59
2023-10-07,0.0,27898.91
2023-10-08,0.0,27872.38
2023-10-09,0.0,27549.59
2023-10-10,0.0,27464.86
2023-10-11,0.0,26823.47
2023-10-12,0.0,26655.0
2023-10-13,0.0,26886.56
2023-10-14,0.0,26899.03
2023-10-15,0.0,27162.65
2023-10-16,0.0,28506.59
2023-10-17,0.0,28486.91
2023-10-18,0.0,28210.31
2023-10-19,0.0,28610.54
2023-10-20,0.0,29595.14
2023-10-21,0.0,29871.36
2023-10-22,0.0,29907.38
2023-10-23,0.0,33068.38
2023-10-24,0.0,33948.11
2023-10-25,0.0,34559.67
2023-10-26,0.0,34246.75
2023-10-27,0.0,33881.23
2023-10-28,0.0,34136.32
2023-10-29,0.0,34642.26
2023-10-30,0.0,34515.79
2023-10-31,0.0,34644.16
2023-11-01,0.0,35329.73
2023-11-02,1.0,34733.55
2023-11-03,1.0,34664.73
2023-11-04,1.0,35065.18
2023-11-05,1.0,34892.27
2023-11-06,1.0,35065.17
2023-11-07,1.0,35428.9
2023-11-08,1.0,35814.25
2023-11-09,1.0,36670.17
2023-11-10,1.0,37283.72
2023-11-11,1.0,36761.26
2023-11-12,1.0,37121.38
2023-11-13,1.0,36610.19
2023-11-14,1.0,35511.47
2023-11-15,1.0,37616.78
2023-11-16,1.0,36181.04
2023-11-17,1.0,36445.2
2023-11-18,1.0,36491.31
2023-11-19,1.0,37188.32
2023-11-20,1.0,37562.04
2023-11-21,1.0,36027.09
2023-11-22,1.0,37489.35
2023-11-23,1.0,37210.16
2023-11-24,1.0,37615.3
2023-11-25,1.0,37626.6
2023-11-26,1.0,37549.6
2023-11-27,1.0,37117.93
2023-11-28,1.0,37999.52
2023-11-29,1.0,37678.96
2023-11-30,1.0,37619.91
2023-12-01,1.0,38663.01
2023-12-02,1.0,39372.9
2023-12-03,1.0,39848.24
2023-12-04,1.0,41716.25
2023-12-05,1.0,44107.95
2023-12-06,1.0,43670.13
2023-12-07,1.0,43213.31
2023-12-08,1.0,44222.16
2023-12-09,1.0,43734.99
2023-12-10,1.0,43670.74
2023-12-11,1.0,41201.74
2023-12-12,1.0,41282.09
2023-12-13,1.0,43045.34
2023-12-14,1.0,43100.42
2023-12-15,1.0,42101.6
2023-12-16,1.0,42177.07
2023-12-17,1.0,41637.73
2023-12-18,0.0,42589.55
2023-12-19,0.0,42191.12
2023-12-20,0.0,43636.28
2023-12-21,0.0,43805.74
2023-12-22,0.0,43997.82
2023-12-23,0.0,43686.75
2023-12-24,0.0,43131.89
2023-12-25,0.0,43647.22
2023-12-26,0.0,42468.45
2023-12-27,1.0,43317.98
2023-12-28,1.0,42655.05
2023-12-29,1.0,41728.38
2023-12-30,1.0,42163.8
2023-12-31,1.0,42299.41
2024-01-01,1.0,43739.99
2024-01-02,1.0,45097.72
2024-01-03,1.0,42689.15
2024-01-04,1.0,44283.24
2024-01-05,1.0,44124.77
2024-01-06,1.0,43732.12
2024-01-07,1.0,43831.77
2024-01-08,1.0,46848.75
2024-01-09,1.0,46036.26
2024-01-10,1.0,46844.05
2024-01-11,1.0,46250.77
2024-01-12,1.0,42649.65
2024-01-13,1.0,42757.92
2024-01-14,1.0,42193.45
2024-01-15,1.0,42621.14
2024-01-16,1.0,43233.07
2024-01-17,1.0,42626.01
2024-01-18,1.0,41197.14
2024-01-19,1.0,41664.06
2024-01-20,1.0,41684.32
2024-01-21,1.0,41657.78
2024-01-22,1.0,39612.74
2024-01-23,1.0,39536.15
2024-01-24,1.0,39900.15
2024-01-25,1.0,39825.1
2024-01-26,1.0,41736.45
2024-01-27,1.0,42144.6
2024-01-28,1.0,41765.6
2024-01-29,1.0,43118.61
2024-01-30,1.0,43150.93
2024-01-31,1.0,42612.5
2024-02-01,1.0,42982.64
2024-02-02,1.0,43126.66
2024-02-03,1.0,43097.18
2024-02-04,1.0,42639.03
2024-02-05,1.0,42603.42
2024-02-06,1.0,43111.32
2024-02-07,1.0,44151.92
2024-02-08,1.0,45250.5
2024-02-09,1.0,47292.62
2024-02-10,1.0,47812.48
2024-02-11,0.0,48024.27
2024-02-12,0.0,50087.14
2024-02-13,0.0,49523.84
2024-02-14,0.0,51812.23
2024-02-15,0.0,51841.06
2024-02-16,0.0,51924.76
2024-02-17,0.0,51769.11
2024-02-18,0.0,52024.8
2024-02-19,1.0,51861.27
2024-02-20,1.0,52336.02
2024-02-21,1.0,51375.57
2024-02-22,1.0,51302.34
2024-02-23,1.0,50712.21
2024-02-24,1.0,51523.17
2024-02-25,1.0,51844.23
2024-02-26,1.0,54368.45
2024-02-27,1.0,56902.04
2024-02-28,1.0,62307.37
2024-02-29,1.0,61391.14
2024-03-01,1.0,62396.95
2024-03-02,1.0,61817.35
2024-03-03,1.0,62968.1
2024-03-04,1.0,67661.77
2024-03-05,1.0,63694.73
2024-03-06,1.0,66112.71
2024-03-07,1.0,66977.75
2024-03-08,1.0,68341.14
2024-03-09,1.0,68389.28
2024-03-10,1.0,68626.94
2024-03-11,1.0,72356.87
2024-03-12,1.0,71160.16
2024-03-13,1.0,73181.77
2024-03-14,1.0,71457.28
2024-03-15,1.0,68998.6
2024-03-16,1.0,65906.54
2024-03-17,1.0,68338.14
2024-03-18,1.0,67593.88
2024-03-19,1.0,61772.79
2024-03-20,1.0,67593.21
2024-03-21,1.0,65317.61
2024-03-22,1.0,63117.21
2024-03-23,1.0,64573.27
2024-03-24,1.0,67027.13
2024-03-25,1.0,69971.81
2024-03-26,1.0,69993.66
2024-03-27,1.0,69169.5
2024-03-28,1.0,70802.18
2024-03-29,1.0,69941.01
2024-03-30,1.0,69808.33
2024-03-31,1.0,70883.31
2024-04-01,1.0,69939.43
2024-04-02,1.0,65481.48
2024-04-03,1.0,66075.19
2024-04-04,1.0,68371.53
2024-04-05,1.0,67617.18
2024-04-06,1.0,69097.04
2024-04-07,1.0,69229.02
2024-04-08,1.0,71612.7
2024-04-09,1.0,69115.18
2024-04-10,1.0,70735.3
2024-04-11,1.0,70041.8
2024-04-12,0.0,66889.2
2024-04-13,0.0,64772.36
2024-04-14,0.0,65357.37
2024-04-15,0.0,63167.57
2024-04-16,0.0,63829.69
2024-04-17,0.0,61543.89
2024-04-18,0.0,63712.79
2024-04-19,0.0,63740.37
2024-04-20,0.0,64627.63
2024-04-21,0.0,64944.5
2024-04-22,0.0,66858.93
2024-04-23,0.0,66208.76
2024-04-24,0.0,63977.66
2024-04-25,0.0,64550.29
2024-04-26,0.0,63815.94
2024-04-27,0.0,63139.89
2024-04-28,0.0,63141.28
2024-04-29,0.0,63811.77
2024-04-30,0.0,60419.03
2024-05-01,0.0,57720.92
2024-05-02,0.0,59027.41
2024-05-03,0.0,62959.68
2024-05-04,0.0,63808.4
2024-05-05,0.0,63923.74
2024-05-06,0.0,63164.26
2024-05-07,0.0,62657.09
2024-05-08,0.0,60971.56
2024-05-09,0.0,62681.9
2024-05-10,0.0,60939.4
2024-05-11,0.0,60944.68
2024-05-12,0.0,61213.29
2024-05-13,0.0,62901.62
2024-05-14,0.0,61657.19
2024-05-15,0.0,66039.73
2024-05-16,0.0,65307.39
2024-05-17,0.0,66829.74
2024-05-18,0.0,66834.98
2024-05-19,0.0,66137.9
2024-05-20,0.0,70034.2
2024-05-21,0.0,69983.07
2024-05-22,1.0,69142.47
2024-05-23,1.0,67595.32
2024-05-24,1.0,68600.7
2024-05-25,1.0,69168.11
2024-05-26,1.0,68414.01
2024-05-27,1.0,69246.52
2024-05-28,1.0,68382.77
2024-05-29,1.0,67572.59
2024-05-30,1.0,68365.0
2024-05-31,1.0,67482.91
2024-06-01,1.0,67605.06
2024-06-02,1.0,67663.45
2024-06-03,1.0,69040.69
2024-06-04,1.0,70618.15
2024-06-05,1.0,70924.85
2024-06-06,1.0,70812.54
2024-06-07,1.0,69206.05
2024-06-08,1.0,69215.61
2024-06-09,1.0,69727.75
2024-06-10,1.0,69305.69
2024-06-11,1.0,67310.77
2024-06-12,1.0,68324.24
2024-06-13,1.0,66835.56
2024-06-14,1.0,66047.82
2024-06-15,1.0,66089.7
2024-06-16,1.0,66785.82
2024-06-17,1.0,66525.71
2024-06-18,1.0,65213.01
2024-06-19,1.0,64723.51
2024-06-20,1.0,64763.79
2024-06-21,1.0,63892.08
2024-06-22,1.0,64348.82
2024-06-23,1.0,63614.62
2024-06-24,1.0,60245.89
2024-06-25,1.0,61735.23
2024-06-26,1.0,60930.82
2024-06-27,1.0,61640.89
2024-06-28,1.0,60242.22
2024-06-29,1.0,60946.03
2024-06-30,1.0,62747.75
2024-07-01,1.0,63063.53
2024-07-02,1.0,61864.77
2024-07-03,1.0,60256.35
2024-07-04,1.0,58125.77
2024-07-05,1.0,56806.31
2024-07-06,1.0,58224.41
2024-07-07,0.0,56276.25
2024-07-08,0.0,56794.76
2024-07-09,0.0,58014.39
2024-07-10,0.0,57540.79
2024-07-11,0.0,57405.23
2024-07-12,0.0,57653.23
2024-07-13,0.0,59324.46
2024-07-14,0.0,60967.75
2024-07-15,0.0,64497.88
2024-07-16,0.0,64866.72
2024-07-17,0.0,64292.12
2024-07-18,0.0,63863.23
2024-07-19,0.0,66804.53
2024-07-20,0.0,66921.57
2024-07-21,0.0,68067.98
2024-07-22,1.0,67574.69
2024-07-23,1.0,66034.69
2024-07-24,1.0,65306.58
2024-07-25,1.0,65633.47
2024-07-26,1.0,67719.78
2024-07-27,1.0,68376.55
2024-07-28,1.0,68129.45
2024-07-29,1.0,66850.73
2024-07-30,1.0,66113.52
2024-07-31,1.0,64620.36
2024-08-01,1.0,65104.83
2024-08-02,1.0,61880.78
2024-08-03,1.0,60579.01
2024-08-04,1.0,58448.99
2024-08-05,1.0,54779.1
2024-08-06,1.0,56187.1
2024-08-07,1.0,55049.37
2024-08-08,1.0,62167.49
2024-08-09,1.0,60475.19
2024-08-10,1.0,60946.65
2024-08-11,1.0,58863.85
2024-08-12,1.0,59023.73
2024-08-13,1.0,60456.29
2024-08-14,1.0,58894.3
2024-08-15,1.0,57534.86
2024-08-16,1.0,58909.7
2024-08-17,1.0,59515.52
2024-08-18,1.0,58992.06
2024-08-19,1.0,59057.03
2024-08-20,1.0,59091.94
2024-08-21,1.0,61088.04
2024-08-22,1.0,60296.82
2024-08-23,1.0,64131.27
2024-08-24,1.0,63848.08
2024-08-25,1.0,64551.06
2024-08-26,1.0,63081.19
2024-08-27,1.0,59537.48
2024-08-28,1.0,58969.99
2024-08-29,1.0,59306.92
2024-08-30,1.0,59010.21
2024-08-31,1.0,58886.32
2024-09-01,1.0,57501.2
2024-09-02,1.0,59042.05
2024-09-03,1.0,57574.77
2024-09-04,1.0,58167.62
2024-09-05,1.0,56158.18
2024-09-06,0.0,53720.55
2024-09-07,0.0,53905.07
2024-09-08,0.0,54890.73
2024-09-09,0.0,57139.21
2024-09-10,0.0,57568.08
2024-09-11,0.0,57498.03
2024-09-12,0.0,58195.27
2024-09-13,0.0,60334.27
2024-09-14,0.0,60144.97
2024-09-15,0.0,59103.76
2024-09-16,0.0,58127.12
2024-09-17,0.0,60240.9
2024-09-18,1.0,60705.02
2024-09-19,1.0,63053.58
2024-09-20,1.0,63105.98
2024-09-21,1.0,63156.0
2024-09-22,1.0,63628.04
2024-09-23,1.0,63159.89
2024-09-24,1.0,64461.12
2024-09-25,1.0,63088.87
2024-09-26,1.0,64957.31
2024-09-27,1.0,65902.26
2024-09-28,1.0,65618.0
2024-09-29,1.0,65562.5
2024-09-30,1.0,63378.53
2024-10-01,1.0,60913.79
2024-10-02,1.0,60823.07
2024-10-03,1.0,60917.91
2024-10-04,1.0,62216.0
2024-10-05,1.0,61863.79
2024-10-06,1.0,62601.52
2024-10-07,1.0,62895.29
2024-10-08,1.0,62287.41
2024-10-09,1.0,60765.56
2024-10-10,1.0,60255.65
2024-10-11,1.0,62391.21
2024-10-12,1.0,63082.97
2024-10-13,1.0,62629.18
2024-10-14,1.0,66063.83
2024-10-15,1.0,66791.37
2024-10-16,1.0,67619.03
2024-10-17,1.0,67375.77
2024-10-18,1.0,68383.55
2024-10-19,1.0,68391.8
2024-10-20,1.0,69130.9
2024-10-21,1.0,67596.15
2024-10-22,1.0,67619.85
2024-10-23,1.0,66478.87
2024-10-24,1.0,68186.55
2024-10-25,1.0,66459.12
2024-10-26,1.0,66857.48
2024-10-27,1.0,67833.2
2024-10-28,1.0,69948.84
2024-10-29,1.0,72516.5
2024-10-30,1.0,72443.87
2024-10-31,1.0,70195.51
2024-11-01,1.0,69251.79
2024-11-02,1.0,69223.39
2024-11-03,0.0,68573.74
2024-11-04,0.0,67610.05
2024-11-05,0.0,69439.84
2024-11-06,0.0,75815.83
2024-11-07,0.0,75865.62
2024-11-08,0.0,76616.34
2024-11-09,0.0,76725.53
2024-11-10,0.0,80325.27
2024-11-11,0.0,88980.79
2024-11-12,0.0,88193.92
2024-11-13,0.0,90046.78
2024-11-14,0.0,87404.46
2024-11-15,0.0,91194.33
2024-11-16,0.0,90455.72
2024-11-17,0.0,89322.04
2024-11-18,1.0,90726.66
2024-11-19,1.0,92151.38
2024-11-20,1.0,94263.8
2024-11-21,1.0,98634.69
2024-11-22,1.0,98883.17
2024-11-23,1.0,97695.58
2024-11-24,1.0,97782.22
2024-11-25,1.0,93579.64
2024-11-26,1.0,91945.24
2024-11-27,1.0,96015.45
2024-11-28,1.0,95522.78
2024-11-29,1.0,97572.82
2024-11-30,1.0,96565.7
2024-12-01,1.0,97426.41
2024-12-02,1.0,95508.95
2024-12-03,1.0,95733.04
2024-12-04,1.0,98792.37
2024-12-05,1.0,96664.19
2024-12-06,1.0,100282.55
2024-12-07,1.0,99971.27
2024-12-08,1.0,100271.65
2024-12-09,1.0,97281.86
2024-12-10,1.0,96724.28
2024-12-11,1.0,101182.05
2024-12-12,1.0,100104.27
2024-12-13,1.0,101169.33
2024-12-14,1.0,101149.01
2024-12-15,1.0,104423.84
2024-12-16,1.0,105896.31
2024-12-17,1.0,105972.57
2024-12-18,1.0,101043.67
2024-12-19,1.0,97716.58
2024-12-20,1.0,97652.81
2024-12-21,1.0,96803.61
2024-12-22,1.0,95250.42
2024-12-23,1.0,94591.4
2024-12-24,1.0,98822.75
2024-12-25,1.0,98843.71
2024-12-26,1.0,95490.64
2024-12-27,1.0,94389.52
2024-12-28,1.0,95138.86
2024-12-29,1.0,93354.48
2024-12-30,1.0,92345.06
2024-12-31,1.0,93373.52
2025-01-01,1.0,94460.79
2025-01-02,1.0,96613.46
2025-01-03,0.0,97956.89
2025-01-04,0.0,98026.83
2025-01-05,0.0,98706.82
2025-01-06,0.0,102273.4
2025-01-07,0.0,96717.35
2025-01-08,0.0,94797.87
2025-01-09,0.0,92287.1
2025-01-10,0.0,94522.52
2025-01-11,0.0,94491.4
2025-01-12,0.0,94300.8
2025-01-13,0.0,94422.92
2025-01-14,0.0,96607.87
2025-01-15,1.0,99947.84
2025-01-16,1.0,99879.84
2025-01-17,1.0,104601.24
2025-01-18,1.0,104366.67
2025-01-19,1.0,101082.72
2025-01-20,1.0,103099.9
2025-01-21,1.0,105968.39
2025-01-22,1.0,103756.5
2025-01-23,1.0,104076.32
2025-01-24,1.0,104761.7
2025-01-25,1.0,104750.8
2025-01-26,1.0,103518.73
2025-01-27,1.0,101909.18
2025-01-28,1.0,101095.61
2025-01-29,1.0,103711.82
2025-01-30,1.0,104829.87
2025-01-31,1.0,102231.71
2025-02-01,1.0,100487.62
2025-02-02,1.0,97230.22
2025-02-03,1.0,101406.12
2025-02-04,1.0,96951.85
2025-02-05,1.0,96598.65
2025-02-06,1.0,96594.09
2025-02-07,1.0,95972.42
2025-02-08,1.0,96610.42
2025-02-09,1.0,95740.57
2025-02-10,1.0,97475.27
2025-02-11,1.0,95670.57
2025-02-12,1.0,97744.64
2025-02-13,1.0,96576.89
2025-02-14,1.0,97547.31
2025-02-15,1.0,97704.52
2025-02-16,1.0,96552.96
2025-02-17,1.0,95602.97
2025-02-18,1.0,95471.64
2025-02-19,1.0,96611.83
2025-02-20,1.0,98211.33
2025-02-21,1.0,95620.51
2025-02-22,1.0,96602.24
2025-02-23,1.0,95643.07
2025-02-24,1.0,92381.72
2025-02-25,1.0,88934.51
2025-02-26,1.0,84117.77
2025-02-27,1.0,84163.22
2025-02-28,1.0,84116.05
2025-03-01,1.0,85966.82
2025-03-02,0.0,94370.09
2025-03-03,0.0,86210.31
2025-03-04,0.0,87191.63
2025-03-05,0.0,90231.9
